userID,url,comment,articleID,categoryID
1062499400,/tai-sao-harry-kane-kien-tao-khong-ngung-4187915.html,Mourinho là 1 hlv xuất sắc và tài năng Mourinho bị sa thải ở MU và chè xanh là do 2 ông công thần Pog3 và Haza đá ghế ông trời có mắt 2 ông công thần sự nghiệp đang lụi tàn ở MU và Real mong mùa giải này Mourinho có chiếc cúp gì đó cùng với team tottenham,4187915,1002580
1062499400,/quang-ninh-ha-noi-vua-da-vua-ngong-4188552.html,"Tỷ lệ Hà nội vô địch 100% còn viettel là 95% vì Hà nội được cả 2 người anh em là quảng ninh và Sài gòn quảng ninh thì buông thả còn Sài gòn thì siết chặt nhưng tôi vẫn mong rằng viettel sẽ đánh bại Sài gòn để vô địch và trương Việt hoàng ko phải là người về nhì 1 lần nữa ở cấp độ hlv trưởng và tuyển thủ quốc gia ở tiger cúp 1998, tôi Love clb thể công",4188552,1002568
1062499400,https://vnexpress.net/xe-ban-tai-nhat-thong-tri-thai-lan-chat-vat-tai-viet-nam-4188294.html,Việt nam mình thì đa số mua xe hình thức mẫu mã nhìn đẹp cộng với việc mua đi bán lại dễ và đỡ mất giá là mua việc đó trái ngược hoàn toàn với người dân thái lan họ mua xe theo tính thực dụng và hiệu quả ko cần mẫu mã đẹp,4188294,1001006
1004631795,https://vnexpress.net/trung-quoc-no-luc-phuc-hoi-kinh-te-giua-covid-19-4074541.html,"Người ta sống trên đời, rất nhiều vấn đề đều có thể mạnh miệng, nhưng đối mặt với sinh tử lại không nói được lời nào. Vậy nên khi đại nạn ập đến, con người chỉ biết tháo chạy trong hoảng loạn. Nói thì hay nhưng gặp nạn mới biết nhé.",4074541,1001142
1004631795,https://vnexpress.net/tu-lam-thiet-bi-khu-khuan-tai-gia-dinh-4067053.html,"Chuẩn luôn bạn. Nhà mình hướng Đông nên mặt trời lên là mở cửa sổ ( cửa sổ nhà mình bằng nguyên khối kiếng dài 2 m) Chiếu rọi khắp nơi trong phòng. Chăn , Ga là giặt 1 2 tuần thay mới . Nên hạn chế được kha khá vi khuẩn ẩm mốc tại phòng. Bọn trẻ ít bị lặt vặt bệnh.",4067053,1002661
1004631795,https://vnexpress.net/co-giao-gay-bat-ngo-o-nhung-buoi-hop-phu-huynh-4062269.html,Đó là sự chuyên Nghiệp của nghề làm Giáo Viên. Kỹ năng của cô rất bài bản và Tâm Huyết . Xin chúc mừng cô.,4062269,1003497
1004631795,https://vnexpress.net/lao-qua-duong-cao-toc-nguoi-di-bo-bi-oto-dam-guc-4060184.html,Mấy ông nào stick vào cả 2 cùng có lỗi thì tui chịu mấy ông. Đường thì có làn đường và phần đường dành cho mỗi người mỗi phương tiện tham gia giao thông. Ông nhảy vào phần đường của người khác là lỗi của ông và mọi việc gây tổn thất cho người khác hay cho chính bản thân. Thì ông dành phần đường của người khác chịu hoàn toàn trách nhiệm. Chứ ở đâu ra mà tính lỗi của luôn tài xế vào vậy.<br/>,4060184,1003724
1004631795,https://vnexpress.net/610-trieu-nen-mua-lai-mazda6-2015-4021422.html,Chọn vợ mới cưới hay chọn vợ có chồng rồi lý dị thì tùy bạn nhé.,4021422,1001171
1004631795,https://vnexpress.net/chong-tranh-ne-chuyen-chan-goi-4012692.html,"Chọn vợ rồi bỏ bê vợ. Nếu nhắm 400km mà mệt mà bơ luôn vợ con thì tôi thua anh. Sao anh không biết chọn cv khác để được gần gũi gia đình vợ con hơn. Sống trên đời không vì gia đình thì gì cái gì ? Bệnh hoạn xuống thì cũng vợ con anh chăm thôi chứ ai đâu mà chăm. Đàn ông chỉ không muốn gần gũi vợ chỉ khi anh ta đã "" cật lực"" với người khác rồi. Dậy từ 3h sáng để phi qua nhà ai đó ""ngủ"" thì nghe có vẻ hợp lý hơn cho cái lý do mệt mỏi mà không muốn gần vợ. xD xD",4012692,1001014
1004631795,https://vnexpress.net/nha-van-hoa-sinh-vien-hinh-luc-giac-hon-400-ty-dong-4001695.html,Khuôn viên mà ít cây xanh vậy. Nắng chói chang luôn.,4001695,1003497
1004631795,https://vnexpress.net/noi-buon-lon-nhat-cua-tuoi-gia-la-phai-than-trong-voi-con-minh-3974399.html,Tôi đồng ý với bạn Vân ạ. Tôi đang dạy con theo cách dứt khoát. Sai đâu chỉnh đó. Phân tích sự việc thấu đáo rõ ràng. Chứ không phải im lặng mà chịu đựng. Phải chia sẻ nó mới hiểu. Dạy con từ lúc còn trong trứng dễ hơn và làm cho con quen biết san sẻ. Người có gia đình và có con sẽ hiểu ý của bạn.,3974399,1004260
1004631795,http://video.vnexpress.net/tin-tuc/khoa-hoc/co-may-xe-vo-da-tang-trong-nhay-mat-3973310.html,Công nghệ càng lớn thì tàn phá trái đất càng nhanh thôi có gì hay ho đâu ?,3973310,1001009
1043033099,https://vnexpress.net/em-trai-am-anh-vi-am-thanh-trong-phong-bo-me-4186966.html,"Thực ra thì chuyện này bố mẹ nên có tinh ý,làm tường và phòng cách âm cũng như tránh để sát vách.Em chỉ cần khéo léo gợi ý với bố mẹ là được.Em cũng nên nói với cậu em bố mẹ còn thân mật được là chuyện đáng mừng",4186966,1001014
1043033099,https://vnexpress.net/honda-crf250l-xe-phuot-lan-dau-nang-cap-sau-tam-nam-4186764.html,"Cái mặt xấu quá,như mỏ quạ",4186764,1001006
1043033099,https://vnexpress.net/vi-dau-cau-thu-hagl-25-tuoi-van-khong-lon-4186975.html,"Muốn giải quyết vấn đề của HAGL cần phải thực hiện 1 số việc:<br/>1.Thay chủ tịch hoặc huấn luyện viên phải có toàn quyền<br/>2.Tập thể lực,tôi tin rằng đây là đội bóng có thể lực tồi nhất ở Vleague<br/>3.Nếu 2 điều trên ko thực hiện được thì để cho cầu thủ còn muốn đá bóng ra đi,cứu được ai thì cứu.Và là hợp đồng thực sự chứ ko phải là để đi phát tờ rơi",4186975,1001012
1043033099,https://vnexpress.net/tu-thien-vung-lu-dong-tien-di-truoc-4186366.html,"Tôi đã từng comment chúng ta chưa có 1 tổ chức từ thiện chuyên nghiệp có uy tín,chừng nào chưa có thì biện pháp tốt nhất là dựa vào chính quyền địa phương.Họ sẽ nắm bắt tốt nhất ai cần lương thực,ai cần quần áo,ai cần tiền mặt,ai lừa đảo,ai làm giá dịch vụ.Tấm lòng là rất tốt nhưng những việc liên quan đến tiền bạc đều cần có sự phân phối rõ ràng",4186366,1001012
1043033099,/tin-tuc/sports-life/tro-thanh-vdv-taekwondo-de-giup-do-bo-me-4186352.html,"Hoàn cảnh cực khổ thường tôi rèn lên ý chí,em hãy cố gắng mang vinh quang về cho gia đình và đất nước",4186352,1004510
1043033099,https://vnexpress.net/sau-thoi-quen-an-uong-healthy-cua-toi-4186304.html,"Chế độ ăn uống của bạn là hợp lý,tôi chỉ xin bổ sung thêm là đôi khi ta cũng nên thả mình 1 tý để biết thêm hương vị của cuộc sống.Vị ngọt nồng của nước ngọt,vị cay nồng của Cocktail,suy cho cùng con người luôn tìm tòi cái mới lạ,đừng cố bó buộc mình",4186304,1001012
1043033099,/tiec-trang-mau-canh-tinh-ve-gia-tri-cua-niem-tin-4186373.html,Bộ phim làm tôi liên tưởng đến phim kinh điển: 12 angry men.Chỉ cần kịch bản và diễn viên tốt là ta có thể có 1 bộ phim xuất sắc,4186373,1003171
1043033099,/tin-tuc/nhip-song/com-ha-noi-vao-vu-thu-hoach-4183026.html,"1 hương vị của thu Hà Nội,gia đình nào duy trì được quả là đáng quý.Những hạt cốm mơn mởn giống như là thôn nữ vậy",4183026,1004075
1043033099,https://vnexpress.net/bo-pho-ve-que-trong-rau-bon-tre-ao-tuong-4185759.html,"Thực ra bây giờ muốn có mảnh đất để trồng rau ko phải là dễ,đặc biệt là những khu vực đang quy hoạch.Nhưng muốn trồng rau cũng ko quá khó,bạn cần có 1 mô hình trang trại chuẩn mực,trồng rau sạch trong nhà kính.Lúc đầu sẽ khó khăn nhưng khi đã có thương hiệu và tiếp cận được với siêu thị thì cơ hội sẽ rất nhiều",4185759,1001012
1043033099,/nghe-si-anh-hoa-qua-doi-4185328.html,Đóng vai phản diện mới là khó nhất trong các loại vai bạn ạ,4185328,1002726
1043033099,https://vnexpress.net/philippines-tan-hoang-sau-sieu-bao-manh-nhat-the-gioi-trong-nam-4185393.html,"Tôi nghĩ việc cần kíp bây giờ là sơ tán các khu vực có nguy cơ sạt lở,lũ quét.Nếu cần thiết cần phải sơ tán toàn bộ khu vực chỉ để lại các quân khu. Để người dân sống trong sợ hãi ko có ích lợi gì về kinh tế thậm chí tăng thêm gánh nặng",4185393,1001002
1043033099,https://vnexpress.net/song-chat-hon-tu-khi-chuyen-tu-nha-dat-len-chung-cu-4185246.html,"Quan điểm của bạn rất đúng nhưng bạn chỉ nói về những ưu điểm của chung cư.Với tôi thì cái gì cũng có mặt lợi và mặt hại trong ngắn hạn và dài hạn nhiều khi đã khác nhau rồi<br/>Nhà bạn ở trong 1 mặt bằng: Con cái bạn có thích bị kiểm soát ko,con tôi làm gì ko qua mắt tôi được nhưng tôi vẫn cho nó ở phòng riêng.Tôi ko thích tiếp xúc nhiều với hàng xóm,chưa cần nói đến đối tượng xấu tính,việc ca hát nhậu nhẹt ầm ĩ là khó tránh và sẽ đặc biệt khó chịu nếu họ ở sát vách<br/>Ô tô có chỗ để nhưng nếu để ở hầm ngầm thì rất dễ ngập<br/>Bạn cảm thấy thoải mái nhưng bạn lại chuyển nhà đến mấy lần<br/>Nhà chung cư có thể giữ giá nhưng rất ít và rất mất thời gian tìm hiểu<br/>Đừng nói chuyện xây cất, sửa chữa cũng đã khó khăn rồi<br/>Nếu tôi liệt kê ưu điểm của nhà mặt đất thì sẽ rất dài thôi thì ai thích gì mua nấy,chung quy lại thì đó là sở thích",4185246,1001012
1043033099,/vy-oanh-lan-dau-catwalk-cung-con-4185265.html,"Vy Oanh trông khác đi nhiều quá,còn đâu người đẹp Để cho em khóc",4185265,1002748
1045115910,/benh-vien-trong-con-dai-hong-thuy-4180018.html,Nhìn cảnh mà thấy nhói lòng<br/>Bệnh viện ngập nước mênh mông nỗi sầu<br/>Ao hồ bất cứ nơi đâu<br/>Đói cơm khát nước lo âu lắm rồi<br/>Rất mong hỗ trợ mọi người<br/>Vượt qua gian khổ cuộc đời yêu thương !,4180018,1003784
1045115910,https://vnexpress.net/bao-manh-cap-8-sap-vao-bien-dong-4179510.html,Bão chi mà bão dữ bây<br/>Vào hai ba trận thấy gây go rồi<br/>Nắng mưa là chuyện của trời<br/>Cầu mong mưa ít cho đời bớt lo !,4179510,1001005
1045115910,https://vnexpress.net/cano-dua-ba-bau-di-de-trong-lu-4179546.html,Thương lắm cái nghĩa cái tình<br/>Khó khăn hoạn nạn chúng mình giúp nhau<br/>Tình người thật đẹp biết bao<br/>Mẹ con may mắn mong sao vuông tròn !,4179546,1001005
1045115910,https://vnexpress.net/nguoi-than-khoc-nghen-khi-don-cho-thi-the-22-quan-nhan-4179006.html,Thật oan ức họa bay ập đến<br/>Chôn vùi bao định mệnh cuộc đời<br/>Gia đình thương khóc sầu rơi<br/>Bất ngờ thảm khóc bao người tiếc thương<br/>Cầu mong họ linh hồn thanh thản<br/>Bỏ nỗi buồn phiêu lãng đất trời<br/>Gia đình được giúp ở đời<br/>Bớt đi gánh nặng khắp nơi hướng về ... !,4179006,1001005
1045115910,https://vnexpress.net/hien-truong-sat-lo-nui-vui-lap-22-quan-nhan-4178907.html,Thật oan ức họa bay ập đến<br/>Chôn vùi bao định mệnh cuộc đời<br/>Gia đình thương khóc sầu rơi<br/>Bất ngờ thảm khóc bao người tiếc thương<br/>Cầu mong họ linh hồn thanh thản<br/>Bỏ nỗi buồn phiêu lãng đất trời<br/>Gia đình được giúp ở đời<br/>Bớt đi gánh nặng khắp nơi hướng về ... !,4178907,1001005
1045115910,/mourinho-che-hoc-tro-yeu-tam-ly-4178530.html,Cầm vàng mà lại rơi vàng<br/>Kết quả sao lắm phũ phàng Mou. ơi<br/>Đợi thêm vài trận nữa thôi<br/>Tot. vào top 4 cuộc đời vui hơn !,4178530,1002580
1045115910,https://vnexpress.net/lo-trinh-cuu-nan-nhung-cong-nhan-song-sot-o-rao-trang-3-4177469.html,Một ngày tang tóc đau thương<br/>Rào Trăng sụp đổ bốn phương ngậm ngùi<br/>Nén nhang xin thắp cho người<br/>Mong hồn siêu thoát cuộc đời lãng quên ... !,4177469,1001005
1045115910,/sap-co-tour-khinh-khi-cau-o-ba-ria-vung-tau-4177160.html,Trời bao la biển bao la<br/>Ngồi trên kinh khí bay xa ngắm nhìn<br/>Hoàng hôn hay ánh bình minh<br/>Trải nghiệm thật đẹp hòa mình thiên nhiên !,4177160,1004635
1006230800,https://vnexpress.net/nhung-tuong-lai-troi-theo-dong-nuoc-bac-4186967.html,Mong các đoàn từ thiện về đây,4186967,1001005
1006230800,https://vnexpress.net/bau-cu-tong-thong-my-ngay-4-11-4186567-tong-thuat.html,"Trump sẽ thắng, chúc mừng ngài",4186567,1001002
1006230800,https://vnexpress.net/chia-tay-nhieu-nguoi-vi-luon-bi-doi-hoi-chuyen-ay-4184374.html,"Thực ra chị cố gắng đợi đến tầm 50 tuổi rồi lấy chồng, lúc đó chắc chắn sẽ chọn được người yêu thương thật lòng",4184374,1001014
1006230800,https://vnexpress.net/thu-khoa-va-tuong-lai-4160130.html,Bài viết rất ý nghĩa,4160130,1003450
1006230800,https://vnexpress.net/thuc-pham-co-doc-4156591.html,cảm ơn bác rất nhiều,4156591,1003450
1006230800,https://video.vnexpress.net/tin-tuc/thoi-su/mat-trang-tai-san-sau-lu-4134088.html,"Phá rừng và không quy hoạch cẩn thận, người giàu hưởng lợi, người nông thôn lãnh hậu quả.",4134088,1003004
1006230800,https://video.vnexpress.net/tin-tuc/thoi-su/oto-va-cham-xe-may-bang-qua-duong-4128519.html,"Đường nhà anh làm, anh thích đi thế nào thì đi.",4128519,1003004
1006230800,https://video.vnexpress.net/tin-tuc/sports-life/bai-quyen-200-tuoi-theo-hinh-the-rong-4122893.html,"Đây là văn hóa dân gian, mọi người đừng so sánh với MMA",4122893,1004510
1006230800,https://vnexpress.net/nha-xuong-hon-100-ty-dong-xay-khong-phep-4109207.html,"Vi phạm 100 tỉ, phạt 40 triệu.",4109207,1001005
1006230800,https://vnexpress.net/ba-me-phan-doi-ket-luan-be-lop-1-tu-ra-ngoai-cong-truong-4104124.html,"Trời nóng 40 độ, cháu bé đúng là siêu nhân khi tự ra cổng trường phơi nắng, tôi nam 29 tuổi khỏe mạnh làm đồng nhưng cũng không chịu nổi nắng hôm đấy",4104124,1003497
1006230800,https://vnexpress.net/xe-lui-xe-nguoc-chieu-cao-toc-cach-nhau-chua-day-mot-phut-4102423.html,Nếu không xử lí hình sự hành vi này thì sẽ còn nhiều người phải chết và nhiều người đi tù oan,4102423,1003724
1006230800,https://vnexpress.net/ban-trai-goi-y-toi-cho-tien-mua-dien-thoai-4094510.html,"đàn bà không dựa vào đàn ông thì thôi, đằng này đàn ông lại xin tiền đàn bà, nghe thôi đã muốn đạp vào mặt",4094510,1001014
1006230800,https://vnexpress.net/de-xuat-tru-diem-bang-lai-voi-tai-xe-vi-pham-giao-thong-4087489.html,"Bạn nói rất chuẩn, dù có vẽ thêm trăm phương pháp mà không thể ghi âm ghi hình để quản lý thì vẫn xảy ra tiêu cực bình thường, còn nhiều hơn khi chưa có chính sách mới",4087489,1003459
1002733274,https://vnexpress.net/so-phieu-dai-cu-tri-cua-biden-se-duoc-xac-nhan-the-nao-4188510.html,Loằng ngoằng phức tạp quá.,4188510,1001002
1002733274,https://vnexpress.net/nhung-tuong-lai-troi-theo-dong-nuoc-bac-4186967.html,Buồn cho người dân nước việt ta fai gánh bao thiên tai bão lũ.,4186967,1001005
1002733274,/dan-ong-ngay-cang-it-tinh-trung-4188275.html,"May quá, theo như kiểm đếm của em thì e vẫn còn trên 30tr tinh trùng trên 1ml lận....",4188275,1003984
1002733274,https://vnexpress.net/trump-toi-se-khong-bao-gio-ngung-dau-tranh-4188106.html,Trump ko lẽ kiện hết nước Mỹ. Chấp nhận Trump ơi. 1 banh 2 bang còn ok chứ thua toàn cục thì kiện gì.,4188106,1001002
1002733274,https://vnexpress.net/yeu-cau-nguoi-dung-mang-xa-hoi-xac-dinh-danh-tinh-4187898-tong-thuat.html,Ủng hộ hoàn toàn 100%.,4187898,1001005
1002733274,/hieu-suat-dut-diem-cua-messi-te-nhat-chau-au-4187812.html,Hứng thú cạn kiệt thì tih thần và fong độ cũng chả trỗi dậy để làm sát thủ ghi bàn nữa.,4187812,1002582
1002733274,/nha-dieu-khac-to-sanh-qua-doi-4187213.html,Thời gian là kẻ thủ của tuổi trẻ. Tiễn biệt ông người nghệ nhân ưu tú.,4187213,1003521
1002733274,https://vnexpress.net/bau-cu-tong-thong-my-ngay-4-11-4186567-tong-thuat.html,Nếu Trump đắc cử tôi buồn cả năm.,4186567,1001002
1002733274,https://vnexpress.net/bau-cu-tong-thong-my-ngay-4-11-4186567-tong-thuat.html,Thôi xong cho Trump rồi. Biden đã có 10 phiếu ĐCT ở Wi...,4186567,1001002
1062614219,https://vnexpress.net/nhung-tuong-lai-troi-theo-dong-nuoc-bac-4186967.html,chúng ta cần từ thiện bếp chăn chiếu chứ không chỉ toàn thực phẩm nữa,4186967,1001005
1004414622,https://vnexpress.net/nhung-tuong-lai-troi-theo-dong-nuoc-bac-4186967.html,Càng đọc càng xót xa. Mong cho dân bớt khổ.,4186967,1001005
1004414622,https://vnexpress.net/nhung-ngu-dan-khong-ngoi-yen-trong-lu-4179643.html,Tình đồng bào,4179643,1001005
1004414622,https://vnexpress.net/di-dan-vung-lu-4179661.html,Nước mắt chảy vì nỗi khổ dân ta đang chịu đựng.,4179661,1001005
1004414622,https://vnexpress.net/nhan-chung-ke-lai-gio-phut-gap-nan-o-tram-kiem-lam-67-4178157.html,Đau thương quá. yên nghỉ nhé các anh.,4178157,1001005
1004414622,https://vnexpress.net/ky-uc-am-anh-ve-vu-khung-bo-11-9-o-lau-nam-goc-4160409.html,Lúc ấy mình lớp 9. Xem thời sự và nhớ như in.,4160409,1001139
1004414622,https://vnexpress.net/cong-truong-sap-de-chet-ba-hoc-sinh-4158195.html,Thật đau lòng. Không còn từ gì diễn tả.&nbsp;,4158195,1003497
1004414622,https://vnexpress.net/viet-nam-ve-dich-dau-tien-trong-chung-ket-tank-biathlon-4156872-tong-thuat.html,Thật tự hào....,4156872,1003925
1004414622,https://vnexpress.net/ba-giao-gia-bi-tro-cu-lua-3-6-ty-dong-4154314.html,Loại này không bao giờ tha trước hạn.&nbsp;,4154314,1001007
1004414622,https://vnexpress.net/nguoi-keo-co-trong-le-doc-lap-qua-doi-4153930.html,Hay quá,4153930,1001005
1004414622,https://vnexpress.net/ty-le-tot-nghiep-thpt-ca-nuoc-98-34-4153313.html,Bỏ thi TN ủng hộ 100%. Tốn kém. Chỉ xét học bạ ok rồi. Ai thì ĐH thì đăng ký.,4153313,1004215
1062499400,https://vnexpress.net/duoi-mot-ty-nen-mua-xe-gi-4187799.html,Giá 1 tỷ nếu là sedan thì em mua vinfast lux a vì xe bây giờ đang được giảm giá chi phí bảo trì bảo dưỡng thấp còn em chọn dòng SUV thì hãy mua outlander vì xe chạy đầm chắc nội ngoại thất nhìn cũng đẹp,4187799,1001006
1062499400,/solskjaer-man-utd-bi-xep-lich-bat-phai-thua-4188467.html,Ban tổ chức sắp xếp lịch thi đấu cho MU như vậy kể cũng thấy sai sai chưa đầy 3 ngày và cả thời gian chuyển vì MU thì đấu 2 trận trên sân khách cố gắng lên ole và team MU tôi Love các bạn,4188467,1002580
1062499400,/chelsea-thang-dam-du-bi-dan-4188501.html,Chè xanh dạo này thi đấu quá hay ở 2 giải quốc nội và C1 hy vọng cuối mùa giải team chè xanh mang về chiếc cúp gì đó nhé,4188501,1002580
1062499400,/messi-ghi-cu-dup-du-da-du-bi-4188476.html,Tôi là fan CR7 nhưng trận này công nhận M28 thi đấu quá hay xin chúc mừng M28 và barcelona cùng fan M28 nhé,4188476,1002582
1062499400,/bruno-fernandes-cau-thu-nao-cung-la-thu-linh-4188493.html,Tiền vệ Fernandes từ ngày về MU thi đấu càng ngày càng hay và tiến bộ ko như ông công thần pog3 ở MU mấy mùa giải rồi mà thi đấu càng ngày càng tệ hy vọng e trai sẽ giống như người anh người đồng hương CR7 từng thi đấu chói sáng ở MU nhé,4188493,1002580
1062499400,/solskjaer-bat-kip-ky-luc-cua-sir-alex-ferguson-4188464.html,Từ đầu mùa giải đến giờ MU thi đấu trên sân khách thì như những chú hổ giữ còn thi đấu trên sân nhà thì như những chú rùa rụt cổ hy vọng vòng tới thi đấu trên sân nhà ole cùng team thi đấu khởi khắc như trên sân khách nhé,4188464,1002580
1062499400,/man-utd-thang-nguoc-trong-vong-7-phut-4188454.html,Ole cứ cho ông công thần pog3 ngồi chơi xơi nước hưởng lương là MU có chiến thắng thuyết phục còn cho ông công thần pog3 vào chỉ phá team và đá ghế hlv là giỏi ole nhớ cất kỹ của nợ đó đi nhé,4188454,1002580
1062499400,https://vnexpress.net/melania-trump-lan-dau-len-tieng-sau-bau-cu-4188289.html,Đẹp dịu dàng mà không chói loá chính là melania trump,4188289,1001002
1062499400,/klopp-man-city-kho-choi-nhat-the-gioi-4188227.html,Kloop đang đá đểu Pep đấy năm xưa barcelona mạnh như thế nào mà Kloop còn thắng thuyết phục,4188227,1002580
1062499400,/jota-tung-chi-la-phuong-an-b-cua-liverpool-4187982.html,Jota thi đấu hay như Fati bên bà xã chỉ có điều khác là Fati phải lo gánh tạ M28 còn Jota thì không,4187982,1002580
1062499400,/solskjaer-toi-khong-tin-minh-thi-con-ai-tin-4188168.html,Ole không tin đời Ole có MU rồi sẽ phải xa MU suốt đời không thanh lý hoặc cất ông công thần Pog3 đi mà để pog3 thi đấu và vào sân từ băng ghế dự bị thì sớm muộn Ole cũng giống như Mourinho nhé,4188168,1002580
1004631795,https://vnexpress.net/brazil-dieu-may-bay-doi-nuoc-dap-chay-rung-amazon-3972725.html,Tối đa cho phép tải trọng có 20 Tấn ( 12.000 lít nước tương đương 12 Tấn rồi ) &gt; Muốn gì nữa chứ.,3972725,1001002
1004631795,http://video.vnexpress.net/tin-tuc/thoi-su/song-to-lich-den-tro-lai-ca-chet-sau-khi-ho-tay-ngung-xa-nuoc-3952235.html,Người ta ( Nhật) đang thực nghiệm trước . Mấy ông xả vào cá ngộp là chết thôi.,3952235,1003004
1043033099,https://vnexpress.net/trai-tan-neu-quan-diem-trinh-tiet-cua-phu-nu-4185061.html,"Bất kỳ đàn ông nào cũng đánh giá phụ nữ còn trinh cao hơn 1 bậc đó là chuyện đương nhiên.Xin đừng nói về vấn đề tai nạn vì chỉ cần quan sát là nhận ra ngay<br/>Hiện giờ các chị em có tư tưởng thoáng hơn,yêu cầu bình đẳng nhiều hơn,tiếng nói mạnh mẽ hơn nên chúng ta mới có nhiều bài viết về chủ đề này như vậy<br/>Bàn đi bàn lại thì cũng chỉ có 2 chủ trương:<br/>1.Những chị em còn nguyên ra sức bảo vệ,sẽ chỉ trao cho chồng<br/>2.Những chị em sẵn lòng trao cho anh yêu bất chấp hậu quả có thể xảy đến<br/>Tôi cũng ko phải người đạo đức gì nên ko phán ai hay ai dở ở đây nhưng như tôi đã type phía trên: Bất kỳ đàn ông nào cũng đánh giá phụ nữ còn trinh cao hơn 1 bậc",4185061,1001014
1043033099,/barca-thoat-thua-alaves-4185186.html,"Có lẽ là năm nay Barca năm nay sẽ tập trung cho việc tránh phá sản, đây mới là việc cần làm",4185186,1002582
1057161163,https://vnexpress.net/my-ghi-nhan-ky-luc-hon-132-000-ca-ncov-mot-ngay-4188672.html,Cầu mong thế giới bình an!,4188672,1001002
1057161163,https://vnexpress.net/hai-anh-em-chet-trong-can-nha-chay-4188589.html,Nam mô A di đà Phật! Cầu mong hai Em an nghỉ!,4188589,1001005
1057161163,https://vnexpress.net/nguoi-dan-ong-nhay-xuong-dong-lu-cuu-nguoi-4188656.html,Tuyệt vời quá!,4188656,1001005
1057161163,https://vnexpress.net/bien-dong-xuat-hien-ap-thap-nhiet-doi-4188679.html,Nam mô A di đà Phật! Cầu mong mọi người bình an!,4188679,1001005
1057161163,/thoat-chet-sau-ba-lan-ngung-tim-4188458.html,Nam mô A di đà Phật! Cầu mong Bệnh nhân bình an!,4188458,1003784
1057161163,https://vnexpress.net/bo-bien-mien-trung-tan-hoang-4188438.html,Nam mô A di đà Phật! Cầu mong mọi người bình an!,4188438,1001005
1057161163,/66-ngay-khong-lay-nhiem-ncov-cong-dong-4188523.html,Cầu mong mọi người bình an! Việt Nam cố lên! Đất nước chiến thắng!,4188523,1003784
1057161163,https://vnexpress.net/nuoc-lu-dang-o-hoi-an-4188257.html,Nam mô A di đà Phật! Cầu mong mọi người bình an!,4188257,1001005
1057161163,https://vnexpress.net/ca-covid-19-tang-ky-luc-o-au-my-4188180.html,Cầu mong thế giới bình an!,4188180,1001002
1057161163,/them-2-duong-bay-moi-den-con-dao-4187870.html,Tuyệt Vời quá!,4187870,1004635
1057161163,/be-trai-nhiem-trung-bi-bo-roi-duoc-cha-me-nhan-lai-4188045.html,Nam mô A di đà Phật! Cầu mong Con bình an!,4188045,1003784
1057161163,https://vnexpress.net/bon-nguoi-bi-lu-cuon-o-quang-ngai-4188130.html,Nam mô A di đà Phật! Cầu mong các nạn nhân an nghỉ!,4188130,1001005
1057161163,https://vnexpress.net/nhieu-diem-sat-lo-nui-o-binh-dinh-quang-ngai-4188144.html,Nam mô A di đà Phật! Cầu mong mọi người bình an!,4188144,1001005
1005123456,https://vnexpress.net/nhung-tuong-lai-troi-theo-dong-nuoc-bac-4186967.html,"Lũ lụt,thiên tai hoành hành,cần lắm những tấm lòng để người dân vượt qua cơn bĩ cực này.",4186967,1001005
1005123456,https://vnexpress.net/trump-toi-se-khong-bao-gio-ngung-dau-tranh-4188106.html,Trump-Biden: trận chung kết World Cup 2020!,4188106,1001002
1005123456,https://vnexpress.net/321-ung-vien-duoc-xet-chuc-danh-giao-su-pho-giao-su-4174933.html,"Mỗi lần xét duyệt chức danh Gs,PGS có nên công bố những công trình khoa học được ứng dụng trong cuộc sống không ạ?",4174933,1003497
1005123456,https://vnexpress.net/quyen-luc-mem-4174010.html,"Văn hoá phải đi liền với văn minh. Không nâng tầm văn hoá thì không văn minh được,không nâng được phần""người"" trong con người mình. Bài viết rất đáng để suy ngẫm.",4174010,1003450
1005123456,https://vnexpress.net/noi-dau-cua-nguoi-hiem-muon-4167273.html,"Mỗi cây mỗi hoa,mỗi nhà mỗi hướng. Ai vào đâu thì chịu đó. Chỉ cần biết thế nào là giới hạn là được.Quan tâm có nhiều kiểu,nhưng nhất thiết là ko mang chuyện nhà người khác ra bàn luận,chắc gì nhà mình đã tốt đẹp.",4167273,1001014
1005123456,https://vnexpress.net/cach-phan-biet-loi-sai-lan-va-khong-tuan-thu-vach-ke-duong-4163875.html,Rất hữu ích!!!,4163875,1004246
1005123456,https://vnexpress.net/khong-co-chiec-xe-hoan-hao-4159330.html,"Các bác mua xe dưới 1,5 tỷ cứ hay đánh giá nọ kia, nhưng chỉ mang tính chủ quan. Em thấy mấy bác đi Mercedes,Lexus,Audi..có thấy đánh giá gì đâu!",4159330,1003724
1005123456,https://vnexpress.net/de-xuat-giam-giay-khen-hoc-sinh-4160054.html,"Ngày còn đi học,được giấy khen là vinh dự và bị đúp là rất xấu hổ. Ngày nay,đa số học sinh đều được giấy khen,không có cháu nào bị đúp. Kết luân:học sinh bây giờ giỏi hơn trước đây!",4160054,1003497
1005123456,https://vnexpress.net/de-an-the-can-cuoc-cong-dan-gan-chip-duoc-phe-duyet-4156574.html,Em mới phải đi làm chứng nhận cccd và cmtnd là một.28 ngày mới được lấy!,4156574,1001005
